Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
XIAOMI,Redmi 10A,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10a-6.53-4-go-ram-128-go-rom-android-13-mp-5-mp-bleu-59020269.html,1399.0,N/A,Aucune,2025-01-31 00:41:03
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-jaune-64939178.html,4999.0,N/A,Aucune,2025-01-31 00:41:03
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-sandy-gold-65760027.html,2999.0,2039.0,32%,2025-01-31 00:41:03
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-violet-64939176.html,4999.0,N/A,Aucune,2025-01-31 00:41:03
XIAOMI,Redmi 10C,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.53-4-go-ram-64-go-rom-snapdragon-680-5000-mah-50-mp-nfc-bleu-64885380.html,1335.0,N/A,Aucune,2025-01-31 00:41:08
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-12-amoled-6.79-8-go-ram-256-go-rom-mediatek-helio-g88-50-mp-bleu-63510072.html,1890.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-fold-6-7.6-256-go-12-go-ram-rose-neuf-65676823.html,18699.0,15499.0,17%,2025-01-31 00:41:08
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-violet-65761563.html,5900.0,3869.0,34%,2025-01-31 00:41:08
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-5g-6.67-8-go-ram-256-go-rom-midnight-black-65453419.html,4690.0,4090.0,13%,2025-01-31 00:41:08
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-lavender-64721415.html,10999.0,9799.0,11%,2025-01-31 00:41:08
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-11-pro-5g-plus-amoled-fhd-de-6678go-256go-108mp-gris-xiaomi-mpg1460077.html,4890.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-bleu-64939175.html,4999.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-graphite-64155106.html,11990.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-128-go-65694666.html,1499.0,1349.0,10%,2025-01-31 00:41:08
XIAOMI,Redmi 10A,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10a-6.53-3-go-ram-64-go-rom-android-13-mp-5-mp-gris-60052282.html,1249.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-67-128-go-6-go-ram-gold-65721221.html,1899.0,1419.0,25%,2025-01-31 00:41:08
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-66-6gb24gb-64gb-4g-lime-green-65321906.html,929.0,860.0,7%,2025-01-31 00:41:08
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-67-128-go-6-go-ram-light-blue-65721219.html,1999.0,1459.0,27%,2025-01-31 00:41:08
Samsung,Galaxy A16,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-8gb-256gb-black-65981498.html,2599.0,2289.0,12%,2025-01-31 00:41:08
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-black-65981495.html,1999.0,1689.0,16%,2025-01-31 00:41:08
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-ram-64gb-light-blue-65995062.html,1299.0,1089.0,16%,2025-01-31 00:41:08
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-sable-65765761.html,18999.0,15875.0,16%,2025-01-31 00:41:08
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-noir-65997461.html,1999.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-ram-64gb-gold-65995063.html,1299.0,1089.0,16%,2025-01-31 00:41:08
Samsung,Galaxy A35,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-128-go-6-go-ram-black-65772403.html,2899.0,N/A,Aucune,2025-01-31 00:41:08
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4-go-ram-128-go-rom-50-mp-4g-lte-bleu-noir-64940000.html,1800.0,N/A,Aucune,2025-01-31 00:41:08
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-8-go-ram-256-go-noir-65997464.html,2349.0,N/A,Aucune,2025-01-31 00:41:08
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-noir-65765816.html,18999.0,15675.0,17%,2025-01-31 00:41:08
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-12-go-ram-512-go-black-65989450.html,3949.0,N/A,Aucune,2025-01-31 00:41:14
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-black-65760310.html,1650.0,1218.0,26%,2025-01-31 00:41:14
Samsung,Galaxy A16,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-8gb-256gb-gray-65981497.html,2599.0,2289.0,12%,2025-01-31 00:41:14
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-bleu-65997462.html,1999.0,N/A,Aucune,2025-01-31 00:41:14
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-noir-65470483.html,5680.0,4550.0,20%,2025-01-31 00:41:14
Samsung,Galaxy A15,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-8gb-ram-256gb-rom-50-mpx-bleu-clair-65699181.html,2499.0,N/A,Aucune,2025-01-31 00:41:14
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-8-go-ram-256-go-bleu-65989454.html,3449.0,N/A,Aucune,2025-01-31 00:41:14
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-vert-65997460.html,1999.0,N/A,Aucune,2025-01-31 00:41:14
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8gb-256gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-bleu-65989143.html,1680.0,N/A,Aucune,2025-01-31 00:41:14
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-256go-8go-helio-g99-ultra-108mp-black-65998643.html,2599.0,2350.0,10%,2025-01-31 00:41:14
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-5g-6.78-256-go-24-go-ram-12-go-12-go-noir-65655360.html,4300.0,3600.0,16%,2025-01-31 00:41:14
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-noir-64765997.html,2830.0,2390.0,16%,2025-01-31 00:41:14
Samsung,A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-adaptateur-black-65797927.html,1399.0,1199.0,14%,2025-01-31 00:41:14
Samsung,Galaxy A35,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-128-go-6-go-ram-iceblue-65772408.html,2899.0,N/A,Aucune,2025-01-31 00:41:14
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-64gb-blue-black-65981501.html,1299.0,1125.0,13%,2025-01-31 00:41:14
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-12-go-ram-512-go-bleu-65997466.html,5499.0,N/A,Aucune,2025-01-31 00:41:14
Samsung,A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-black-65723703.html,1299.0,1139.0,12%,2025-01-31 00:41:19
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-8mp-5000mah-moonlight-white-65418735.html,1345.0,1040.0,23%,2025-01-31 00:41:19
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.6-256gb-8gb-200mp-helio-g100-ultra-aurora-purple-65983324.html,3699.0,3449.0,7%,2025-01-31 00:41:19
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-66-amoled-120hz-256go-8go-snapdragon-685-6-nm-108mp-black-65874176.html,2199.0,1979.0,10%,2025-01-31 00:41:19
XIAOMI,Redmi 13C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13c-8gb-256gb-5000-mah-50mp-nfc-bleu-64678562.html,1999.0,1849.0,8%,2025-01-31 00:41:19
Itel,A70,128GB,Jumia,PC Portables,https://www.jumia.ma/itel-a70-8gb-ram128gb-hd-13mp-6.6-5000mah-type-c-noir-66003134.html,1099.0,999.0,9%,2025-01-31 00:41:19
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-noir-65767716.html,11999.0,9975.0,17%,2025-01-31 00:41:19
XIAOMI,Redmi 12,265GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-12-679-265-go-8-go-ram-black-65773628.html,1899.0,N/A,Aucune,2025-01-31 00:41:19
Apple,iPhone 11,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-11-61-128-go-4-go-ram-noir-41611730.html,9299.0,6175.0,34%,2025-01-31 00:41:19
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-naturel-65765793.html,18999.0,15975.0,16%,2025-01-31 00:41:19
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-pro-max-8gb-256gb-nano-sim-natural-titanium-apple-mpg1476406.html,24499.0,23499.0,4%,2025-01-31 00:41:19
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-12-go-ram-512-go-noir-65997468.html,5499.0,N/A,Aucune,2025-01-31 00:41:19
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-8-go-ram-256-go-titane-naturel-ecran-oled-remis-a-neuf-64800197.html,14700.0,11799.0,20%,2025-01-31 00:41:19
Apple,iPhone 11,64GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-11-61-64-go-4-go-ram-noir-65961414.html,8490.0,5587.0,34%,2025-01-31 00:41:19
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-gray-65981494.html,1999.0,1689.0,16%,2025-01-31 00:41:23
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-256-go-8-go-ram-awesome-iceblue-65773740.html,4099.0,N/A,Aucune,2025-01-31 00:41:23
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-fhd-6gb128gb-50-mp-silver-band-ecouteur-64708589.html,2999.0,1999.0,33%,2025-01-31 00:41:23
Samsung,Galaxy A55,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-128-go-8-go-ram-awesome-lilac-65772385.html,3899.0,N/A,Aucune,2025-01-31 00:41:23
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-outremer-65767708.html,11999.0,10975.0,9%,2025-01-31 00:41:23
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-pro-128gb-titane-bleu-61-bouton-action-a17-pro-8gb-ram-ios-17-siri-apple-mpg1455792.html,17799.0,11375.0,36%,2025-01-31 00:41:23
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.6-256-go-8-go-ram-black-64619636.html,3999.0,2799.0,30%,2025-01-31 00:41:23
Oppo,A3,64GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-66-64-go-4-go-ram-nebula-red-65689033.html,1399.0,1299.0,7%,2025-01-31 00:41:23
Apple,iPhone 14,6GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-pro-max-512gb-noir-sideral-67-space-black-6gb-ram-ios-dynamic-island-apple-mpg1455784.html,26999.0,15175.0,44%,2025-01-31 00:41:23
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-jaune-65470484.html,5680.0,4600.0,19%,2025-01-31 00:41:23
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-rose-65767715.html,11999.0,10975.0,9%,2025-01-31 00:41:23
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-14-pro-max-6.7-128-go-or-gold-new-65872993.html,12875.0,11500.0,11%,2025-01-31 00:41:23
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-8-go-ram-256-go-black-65989453.html,3449.0,N/A,Aucune,2025-01-31 00:41:23
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-5g-8-go-ram-256-go-rom-snapdragon-7s-gen-2-200-mp-ocean-teal-65776413.html,3499.0,N/A,Aucune,2025-01-31 00:41:23
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-light-green-65981493.html,1999.0,1689.0,16%,2025-01-31 00:41:23
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4-go-ram-128-go-rom-50-mp-4g-lte-bleu-64940002.html,2000.0,1890.0,6%,2025-01-31 00:41:23
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-128-gb-gold-65664234.html,1490.0,1309.0,12%,2025-01-31 00:41:23
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.6-128-go-6-go-ram-amoled-120hz-snapdragon-685-108mp-bleu-64584507.html,2349.0,1869.0,20%,2025-01-31 00:41:23
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-256-go-8-go-ram-awesome-lilac-65950145.html,4099.0,N/A,Aucune,2025-01-31 00:41:23
Samsung,Galaxy A54,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a54-5g-6.5-128-go-8-go-ram-50-mp-12-mp-5-mp-32-mp-awesome-lime-65127533.html,4100.0,3770.0,8%,2025-01-31 00:41:30
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-63-256-go-8-go-ram-titane-sable-65766141.html,17999.0,14675.0,18%,2025-01-31 00:41:30
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-128-go-6-go-ram-light-violet-65779993.html,2199.0,N/A,Aucune,2025-01-31 00:41:30
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-rose-65780011.html,12999.0,12975.0,1%,2025-01-31 00:41:30
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-awesome-lilac-chargeur-25w-65754520.html,5600.0,4690.0,16%,2025-01-31 00:41:30
Apple,iPhone 16,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-512-go-8-go-ram-titane-sable-65939772.html,19999.0,18675.0,7%,2025-01-31 00:41:30
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000mah-aurora-green-65550967.html,1345.0,1179.0,12%,2025-01-31 00:41:30
Itel,A70,128GB,Jumia,PC Portables,https://www.jumia.ma/itel-a70-8gbram128gb-hd-13mp-6.6-5000mah-type-c-azure-blue-65603623.html,1400.0,999.0,29%,2025-01-31 00:41:30
Samsung,A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a15-6.5-4gb-128gb-amoled-90hz-helio-g99-5000-mah-light-blue-64735166.html,2199.0,1739.0,21%,2025-01-31 00:41:30
Samsung,Galaxy A04s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-6.5-128-go-4-go-ram-copper-65328977.html,1999.0,1599.0,20%,2025-01-31 00:41:30
Apple,IPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-pro-max-8gb-256gb-nano-sim-natural-titanium-apple-mpg1476335.html,24499.0,19499.0,20%,2025-01-31 00:41:30
Samsung,Galaxy A14,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a14-6.6-128-go-4-go-ram-50-mp-green-65142555.html,1880.0,N/A,Aucune,2025-01-31 00:41:30
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-sarcelle-65767707.html,11999.0,10675.0,11%,2025-01-31 00:41:30
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-awesome-lilac-65703209.html,5200.0,4530.0,13%,2025-01-31 00:41:30
Samsung,Galaxy A55,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-128-go-8-go-ram-awesome-navy-65772387.html,3899.0,N/A,Aucune,2025-01-31 00:41:30
Oppo,A3,64GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-66-64-go-4-go-ram-ocean-blue-65685471.html,1399.0,1299.0,7%,2025-01-31 00:41:30
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/redmi-a3x-6.7-64go-3ram-5000mah-midnight-black-xiaomi-mpg1482878.html,1249.0,1029.0,18%,2025-01-31 00:41:30
Samsung,Galaxy S24,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-6.2-8-go-ram-128-go-noir-dynamic-amoled-2x-120hz-new-65784017.html,9899.0,6899.0,30%,2025-01-31 00:41:30
Itel,A70,128GB,Jumia,PC Portables,https://www.jumia.ma/itel-a70-12gb-ram128gb-hd-13mp-6.6-5000mah-type-c-noir-65603624.html,1400.0,1099.0,22%,2025-01-31 00:41:30
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-blanc-65766121.html,18999.0,15975.0,16%,2025-01-31 00:41:30
XIAOMI,Redmi A3,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3-pro-6.88-128gb-4gb-helio-g81-ultra-5160-mah-50-mp-midnight-black-65848074.html,1399.0,1359.0,3%,2025-01-31 00:41:38
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-256-go-8-go-ram-jusqua-16-go-helio-g81-ultra-5160-mah-50mp-starry-blue-65660295.html,1999.0,1769.0,12%,2025-01-31 00:41:38
Samsung,Galaxy A24,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a24-6-128-go-6.5-fhd-super-amoled-5000-mah-noir-64204299.html,2999.0,2699.0,10%,2025-01-31 00:41:38
Samsung,Galaxy A15,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-8-go-ram-256-go-rom-50-mpx-bleu-clair-65699184.html,2499.0,N/A,Aucune,2025-01-31 00:41:38
Samsung,Galaxy A04s,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a04s-6.5-64-go-4-go-ram-blanc-65312627.html,1699.0,1390.0,18%,2025-01-31 00:41:38
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-8-go-ram-256-go-noir-65997471.html,4849.0,N/A,Aucune,2025-01-31 00:41:38
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4g-lte-4-go-ram-128-go-rom-50-mpx-bleu-noir-65699164.html,1799.0,N/A,Aucune,2025-01-31 00:41:38
XIAOMI,Redmi 13C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13c-6.74-8-go-256-go-helio-g85-5000-mah-50-mp-blanc-65625338.html,2299.0,1849.0,20%,2025-01-31 00:41:38
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-10-pro-6.67-128go-8-go-ram-gris-61370332.html,3649.0,N/A,Aucune,2025-01-31 00:41:38
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-8-go-ram-256-go-violet-65997470.html,4849.0,N/A,Aucune,2025-01-31 00:41:38
Apple,IPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-8gb-256gb-nano-sim-white-titanium-64651831.html,24499.0,23499.0,4%,2025-01-31 00:41:38
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-61-128-go-4-go-ram-rouge-43440012.html,9999.0,7575.0,24%,2025-01-31 00:41:38
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-63-256-go-8-go-ram-titane-noir-65766144.html,17999.0,14275.0,21%,2025-01-31 00:41:38
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-5g-6.6-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-noir-65296541.html,4690.0,4090.0,13%,2025-01-31 00:41:38
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-lte-6.7-64-go-4go-ram-helio-g99-dual-sim-4g-noir-65655138.html,1803.0,1394.0,23%,2025-01-31 00:41:38
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000mah-midnight-black-65418732.html,1345.0,1040.0,23%,2025-01-31 00:41:38
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-amoled-120hz-6.67-6-go-ram-128-go-rom-snapdragon-685-108-mp-8-mp-noir-65756406.html,2290.0,2190.0,4%,2025-01-31 00:41:38
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-bleu-64765996.html,2690.0,2390.0,11%,2025-01-31 00:41:45
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip4-at-8gbram-256gb-black.-65949554.html,9999.0,4900.0,51%,2025-01-31 00:41:45
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-8-go-ram-256-go-rom-50-mp-jaune-64765999.html,3700.0,2990.0,19%,2025-01-31 00:41:45
XIAOMI,Redmi A3,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3-pro-6.88-128gb-4gb-helio-g81-ultra-5160-mah-50-mp-navy-blue-65882529.html,1499.0,1299.0,13%,2025-01-31 00:41:45
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-blanc-65767721.html,11999.0,9975.0,17%,2025-01-31 00:41:45
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-bleu-watch-kit-65777256.html,2290.0,2090.0,9%,2025-01-31 00:41:45
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.6-256gb-8gb-200mp-helio-g100-ultra-ocean-blue-65983313.html,3699.0,3449.0,7%,2025-01-31 00:41:45
Samsung,Galaxy A23,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a23-6.6-128-go-6-go-ram-blanc-63100176.html,2690.0,N/A,Aucune,2025-01-31 00:41:45
Vivo,Y03,64GB,Jumia,PC Portables,https://www.jumia.ma/vivo-y03-65-64go-rom-4gb-jusqua-8go-5000mah-helio-g85-black-65589748.html,1299.0,1149.0,12%,2025-01-31 00:41:45
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-11-pro-fhd-de-6678go-128go-108mp-gris-xiaomi-mpg1400111.html,3999.0,3399.0,15%,2025-01-31 00:41:45
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-256-gb-desert-titane-new-65807883.html,18999.0,15999.0,16%,2025-01-31 00:41:45
Apple,iPhone11,64GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone11-pro-max-64gb-4gb-graphite-remis-a-neuf-grade-a-64678437.html,7000.0,N/A,Aucune,2025-01-31 00:41:45
Samsung,Galaxy S24,512GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-ultra-sm-s928b-6.8-512-go-12-go-ram-dynamic-amoled-2x-titanium-noir-neuf-64856069.html,17600.0,13999.0,20%,2025-01-31 00:41:45
